cluster	chr	start	end	strand	nr_ctss	dominant_ctss	tpm	tpm.dominant_ctss	q_0.1	q_0.9	interquantile_width
383	chr2L	4958357	4958445	+	18	4958399	1316	254	4958395	4958438	44
384	chr2L	4965373	4965388	+	4	4965383	137	53	4965374	4965388	15
385	chr2L	4965644	4965800	+	42	4965685	4213	614	4965668	4965728	61
386	chr2L	4968978	4969066	+	24	4969009	1748	352	4968991	4969054	64
387	chr2L	4969174	4969283	+	22	4969234	1502	221	4969188	4969266	79
388	chr2L	4969764	4969773	+	2	4969765	47	27	4969765	4969773	9
389	chr2L	4971601	4971774	+	34	4971745	9382	2131	4971704	4971747	44
390	chr2L	4973895	4974093	+	48	4973978	4208	708	4973934	4974016	83
391	chr2L	4977252	4977377	+	25	4977316	1594	408	4977259	4977318	60
392	chr2L	4977543	4977572	+	2	4977544	33	22	4977544	4977572	29
393	chr2L	4977616	4977642	+	2	4977617	52	33	4977617	4977642	26
394	chr2L	4981612	4981633	+	10	4981616	649	501	4981616	4981623	8
395	chr2L	4981675	4981693	+	3	4981676	34	14	4981676	4981693	18
396	chr2L	4990220	4990232	+	2	4990221	75	45	4990221	4990232	12
397	chr2L	5010890	5010957	+	6	5010924	419	228	5010919	5010957	39
398	chr2L	5011054	5011189	+	36	5011102	7514	2535	5011081	5011132	52
399	chr2L	5011493	5011517	+	4	5011513	139	72	5011494	5011517	24
400	chr2L	5022632	5022672	+	7	5022636	395	127	5022636	5022660	25
401	chr2L	5029611	5029698	+	20	5029687	949	353	5029612	5029688	77
402	chr2L	5030728	5030775	+	5	5030745	31	9	5030738	5030775	38
403	chr2L	5031318	5031446	+	8	5031446	79	30	5031321	5031446	126
404	chr2L	5031767	5031770	+	2	5031770	12	7	5031768	5031770	3
405	chr2L	5039039	5039110	+	18	5039043	2568	534	5039040	5039082	43
406	chr2L	5043241	5043374	+	34	5043266	1673	410	5043266	5043308	43
407	chr2L	5044435	5044468	+	11	5044457	1719	1318	5044456	5044457	2
408	chr2L	5045296	5045409	+	20	5045398	3124	2184	5045375	5045398	24
409	chr2L	5046328	5046330	+	2	5046329	35	27	5046329	5046330	2
410	chr2L	5046486	5046602	+	21	5046555	1669	569	5046507	5046568	62
411	chr2L	5052817	5052944	+	19	5052891	1490	244	5052844	5052907	64
412	chr2L	5055019	5055028	+	2	5055020	60	32	5055020	5055028	9
413	chr2L	5055088	5055299	+	66	5055185	17770	8622	5055136	5055189	54
414	chr2L	5055362	5055364	+	2	5055364	69	49	5055363	5055364	2
415	chr2L	5065966	5066060	+	27	5066033	1886	293	5065979	5066038	60
416	chr2L	5070956	5071103	+	58	5071006	62725	25667	5071003	5071008	6
417	chr2L	5071226	5071290	+	11	5071281	218	50	5071245	5071281	37
418	chr2L	5093837	5093872	+	4	5093872	95	31	5093838	5093872	35
419	chr2L	5093975	5094061	+	10	5094028	395	134	5093976	5094061	86
420	chr2L	5096184	5096261	+	12	5096202	1055	543	5096202	5096240	39
421	chr2L	5096400	5096462	+	10	5096436	786	348	5096401	5096462	62
422	chr2L	5100854	5100855	+	1	5100855	97	97	5100855	5100855	1
423	chr2L	5108535	5108539	+	2	5108536	326	321	5108536	5108536	1
424	chr2L	5146351	5146358	+	3	5146353	333	296	5146353	5146353	1
425	chr2L	5146767	5146842	+	22	5146799	4459	1590	5146799	5146826	28
426	chr2L	5151725	5151727	+	2	5151727	214	207	5151727	5151727	1
427	chr2L	5187962	5188063	+	16	5187984	778	225	5187967	5188048	82
428	chr2L	5218254	5218260	+	4	5218260	497	443	5218256	5218260	5
429	chr2L	5242688	5242786	+	23	5242711	1070	177	5242706	5242744	39
430	chr2L	5242849	5242890	+	8	5242890	88	25	5242850	5242890	41
431	chr2L	5242973	5243015	+	5	5242974	43	16	5242974	5243015	42
432	chr2L	5243363	5243436	+	10	5243390	570	275	5243378	5243393	16
433	chr2L	5263977	5263985	+	6	5263980	890	691	5263980	5263983	4
434	chr2L	5268365	5268400	+	3	5268366	87	37	5268366	5268400	35
435	chr2L	5279019	5279125	+	20	5279071	1360	551	5279054	5279114	61
436	chr2L	5288963	5288988	+	3	5288964	17	6	5288964	5288988	25
437	chr2L	5305702	5305712	+	4	5305708	890	827	5305708	5305708	1
438	chr2L	5305872	5305875	+	2	5305873	163	126	5305873	5305875	3
439	chr2L	5327207	5327313	+	54	5327269	30715	5354	5327228	5327273	46
440	chr2L	5327402	5327516	+	19	5327433	621	97	5327412	5327495	84
441	chr2L	5329855	5329862	+	5	5329860	1557	1120	5329856	5329860	5
442	chr2L	5387428	5387465	+	5	5387465	437	270	5387429	5387465	37
443	chr2L	5517781	5517839	+	6	5517814	1032	431	5517782	5517814	33
444	chr2L	5520073	5520434	+	67	5520262	11085	2378	5520207	5520307	101
445	chr2L	5524109	5524170	+	17	5524156	1659	469	5524128	5524156	29
446	chr2L	5524267	5524382	+	29	5524330	2117	509	5524307	5524345	39
447	chr2L	5525904	5525917	+	4	5525912	84	27	5525905	5525917	13
448	chr2L	5526932	5527016	+	17	5526966	1106	200	5526937	5526994	58
449	chr2L	5528079	5528151	+	7	5528094	192	59	5528080	5528124	45
450	chr2L	5528236	5528241	+	2	5528237	60	40	5528237	5528241	5
451	chr2L	5542503	5542646	+	29	5542544	3313	1847	5542537	5542565	29
452	chr2L	5542710	5542852	+	32	5542785	3162	605	5542731	5542802	72
453	chr2L	5543024	5543044	+	2	5543044	47	27	5543025	5543044	20
454	chr2L	5543128	5543153	+	6	5543151	240	97	5543135	5543153	19
455	chr2L	5545439	5545468	+	3	5545468	87	49	5545440	5545468	29
456	chr2L	5547018	5547154	+	14	5547050	634	184	5547028	5547081	54
457	chr2L	5547195	5547237	+	4	5547237	77	31	5547196	5547237	42
458	chr2L	5547296	5547362	+	7	5547297	452	234	5547297	5547346	50
459	chr2L	5547663	5547734	+	11	5547705	1368	896	5547702	5547731	30
460	chr2L	5547806	5547810	+	2	5547807	70	45	5547807	5547810	4
461	chr2L	5553816	5553928	+	19	5553875	1453	367	5553857	5553905	49
462	chr2L	5555073	5555074	+	1	5555074	106	106	5555074	5555074	1
463	chr2L	5596778	5596856	+	28	5596827	16116	9397	5596817	5596828	12
464	chr2L	5597157	5597178	+	2	5597178	109	90	5597158	5597178	21
465	chr2L	5620585	5620605	+	10	5620598	1084	948	5620598	5620598	1
466	chr2L	5642235	5642239	+	2	5642239	383	323	5642236	5642239	4
467	chr2L	5662810	5662908	+	32	5662870	6046	1592	5662849	5662902	54
468	chr2L	5668774	5668881	+	21	5668824	14620	11856	5668824	5668826	3
469	chr2L	5669053	5669076	+	3	5669054	128	60	5669054	5669076	23
470	chr2L	5669785	5669809	+	3	5669786	144	96	5669786	5669809	24
471	chr2L	5669858	5669891	+	2	5669891	52	32	5669859	5669891	33
472	chr2L	5678585	5678663	+	19	5678650	1353	266	5678603	5678650	48
473	chr2L	5721041	5721098	+	11	5721065	462	166	5721053	5721083	31
474	chr2L	5721220	5721236	+	3	5721221	111	56	5721221	5721236	16
475	chr2L	5724624	5724714	+	21	5724699	1235	288	5724639	5724700	62
476	chr2L	5769718	5769743	+	4	5769719	215	78	5769719	5769743	25
477	chr2L	5783991	5784080	+	28	5784039	6232	1959	5784013	5784047	35
478	chr2L	5784419	5784421	+	2	5784420	236	213	5784420	5784420	1
479	chr2L	5802196	5802281	+	14	5802223	466	136	5802223	5802252	30
480	chr2L	5805375	5805385	+	7	5805381	2811	2489	5805381	5805381	1
481	chr2L	5824011	5824012	+	1	5824012	101	101	5824012	5824012	1
482	chr2L	5907131	5907144	+	3	5907139	166	154	5907139	5907139	1
483	chr2L	5918549	5918577	+	5	5918577	158	55	5918550	5918577	28
484	chr2L	5943643	5943682	+	9	5943658	220	87	5943644	5943682	39
485	chr2L	5943963	5943974	+	8	5943971	2330	1518	5943966	5943971	6
486	chr2L	5949308	5949335	+	2	5949335	44	26	5949309	5949335	27
487	chr2L	5949435	5949501	+	14	5949457	622	148	5949451	5949484	34
488	chr2L	5968520	5968635	+	29	5968578	3972	1174	5968565	5968604	40
489	chr2L	5969820	5969859	+	7	5969842	354	170	5969830	5969859	30
490	chr2L	5981736	5981839	+	31	5981766	7898	4139	5981765	5981791	27
491	chr2L	5982354	5982423	+	7	5982417	419	139	5982369	5982423	55
492	chr2L	5982481	5982552	+	7	5982552	244	59	5982482	5982552	71
493	chr2L	5982594	5982816	+	39	5982743	4920	1505	5982601	5982796	196
494	chr2L	5984196	5984241	+	3	5984197	36	14	5984197	5984241	45
495	chr2L	5985039	5985060	+	7	5985058	315	207	5985041	5985058	18
496	chr2L	5985137	5985188	+	4	5985138	198	100	5985138	5985188	51
497	chr2L	5985228	5985269	+	3	5985229	61	24	5985229	5985269	41
498	chr2L	5985430	5985470	+	4	5985470	111	77	5985431	5985470	40
499	chr2L	5986301	5986395	+	25	5986355	3453	756	5986321	5986393	73
500	chr2L	5987079	5987112	+	2	5987112	7	5	5987080	5987112	33
501	chr2L	6000228	6000294	+	9	6000231	319	98	6000229	6000261	33
502	chr2L	6038088	6038173	+	8	6038097	114	29	6038089	6038160	72
503	chr2L	6040909	6040922	+	2	6040922	38	20	6040910	6040922	13
504	chr2L	6047982	6048000	+	5	6047996	235	114	6047983	6047996	14
505	chr2L	6048347	6048351	+	2	6048348	33	19	6048348	6048351	4
506	chr2L	6048709	6048841	+	24	6048766	1265	279	6048724	6048801	78
507	chr2L	6049875	6049926	+	3	6049926	99	49	6049876	6049926	51
508	chr2L	6050819	6050895	+	22	6050843	1222	335	6050826	6050888	63
509	chr2L	6061119	6061140	+	3	6061120	122	66	6061120	6061140	21
510	chr2L	6062971	6063059	+	38	6062973	17412	5628	6062973	6063017	45
511	chr2L	6063130	6063171	+	2	6063171	33	22	6063131	6063171	41
512	chr2L	6065996	6066268	+	40	6066199	2772	363	6066121	6066249	129
513	chr2L	6069050	6069157	+	40	6069115	14101	5866	6069081	6069125	45
514	chr2L	6069201	6069239	+	3	6069203	139	95	6069202	6069203	2
515	chr2L	6070911	6071157	+	63	6071073	14289	3419	6071005	6071105	101
516	chr2L	6071221	6071254	+	2	6071254	51	29	6071222	6071254	33
517	chr2L	6072163	6072224	+	10	6072221	1293	775	6072181	6072222	42
518	chr2L	6082580	6082590	+	6	6082583	183	87	6082581	6082587	7
519	chr2L	6083559	6083564	+	2	6083560	40	30	6083560	6083564	5
520	chr2L	6099834	6099903	+	6	6099882	541	266	6099843	6099903	61
521	chr2L	6100119	6100167	+	4	6100134	116	33	6100120	6100167	48
522	chr2L	6100376	6100428	+	7	6100379	1092	957	6100379	6100379	1
523	chr2L	6118446	6118618	+	25	6118504	8531	5935	6118486	6118505	20
524	chr2L	6120636	6120787	+	25	6120689	4635	1817	6120670	6120714	45
525	chr2L	6120859	6120915	+	4	6120871	35	13	6120860	6120915	56
526	chr2L	6123249	6123251	+	2	6123251	46	26	6123250	6123251	2
527	chr2L	6125103	6125260	+	49	6125182	4325	566	6125138	6125198	61
528	chr2L	6125422	6125424	+	2	6125423	49	27	6125423	6125424	2
529	chr2L	6130008	6130034	+	2	6130034	40	22	6130009	6130034	26
530	chr2L	6130963	6131076	+	38	6131046	6273	1112	6130998	6131051	54
531	chr2L	6139403	6139474	+	12	6139432	1441	423	6139432	6139468	37
532	chr2L	6160391	6160505	+	31	6160424	5364	987	6160424	6160464	41
533	chr2L	6169376	6169380	+	3	6169380	45	32	6169377	6169380	4
534	chr2L	6231797	6231827	+	3	6231801	85	36	6231798	6231827	30
535	chr2L	6253087	6253091	+	2	6253088	8	4	6253088	6253091	4
536	chr2L	6308785	6308870	+	20	6308799	2168	396	6308788	6308854	67
537	chr2L	6323746	6323867	+	27	6323767	4251	897	6323753	6323793	41
538	chr2L	6338803	6338873	+	10	6338846	1182	701	6338838	6338870	33
539	chr2L	6339785	6339851	+	6	6339804	202	61	6339786	6339851	66
540	chr2L	6341739	6341747	+	4	6341743	408	219	6341740	6341747	8
541	chr2L	6341822	6341852	+	2	6341852	16	10	6341823	6341852	30
542	chr2L	6343699	6343730	+	2	6343700	30	27	6343700	6343700	1
543	chr2L	6360445	6360463	+	3	6360463	204	148	6360446	6360463	18
544	chr2L	6367883	6367884	+	1	6367884	113	113	6367884	6367884	1
545	chr2L	6424200	6424210	+	2	6424210	101	81	6424201	6424210	10
546	chr2L	6424327	6424385	+	11	6424338	570	146	6424337	6424359	23
547	chr2L	6425253	6425293	+	4	6425254	161	64	6425254	6425293	40
548	chr2L	6456167	6456171	+	2	6456171	48	30	6456168	6456171	4
549	chr2L	6456258	6456285	+	8	6456265	202	56	6456259	6456271	13
550	chr2L	6456361	6456463	+	20	6456380	560	159	6456362	6456423	62
551	chr2L	6480877	6480972	+	22	6480934	1415	235	6480931	6480969	39
552	chr2L	6481015	6481024	+	4	6481024	192	106	6481016	6481024	9
553	chr2L	6481875	6481979	+	26	6481917	2976	915	6481899	6481933	35
554	chr2L	6483039	6483072	+	2	6483072	38	20	6483040	6483072	33
555	chr2L	6483363	6483365	+	2	6483365	135	75	6483364	6483365	2
556	chr2L	6483453	6483455	+	2	6483454	91	56	6483454	6483455	2
557	chr2L	6483864	6483866	+	2	6483866	58	34	6483865	6483866	2
558	chr2L	6484238	6484295	+	11	6484269	513	98	6484242	6484273	32
559	chr2L	6489058	6489178	+	27	6489124	2886	768	6489092	6489132	41
560	chr2L	6491048	6491097	+	6	6491094	172	96	6491049	6491094	46
561	chr2L	6492966	6492987	+	2	6492967	44	22	6492967	6492987	21
562	chr2L	6497024	6497130	+	22	6497051	3314	1163	6497049	6497084	36
563	chr2L	6498652	6498658	+	2	6498658	67	38	6498653	6498658	6
564	chr2L	6557784	6557916	+	57	6557802	13551	2850	6557802	6557850	49
565	chr2L	6559348	6559503	+	42	6559472	13437	4859	6559441	6559472	32
566	chr2L	6562317	6562398	+	12	6562339	373	102	6562329	6562368	40
567	chr2L	6562654	6562682	+	3	6562655	67	42	6562655	6562682	28
568	chr2L	6611003	6611069	+	7	6611054	133	73	6611004	6611054	51
569	chr2L	6612840	6612848	+	3	6612844	231	192	6612841	6612844	4
570	chr2L	6641856	6641872	+	2	6641872	163	145	6641857	6641872	16
571	chr2L	6648530	6648548	+	2	6648531	49	31	6648531	6648548	18
572	chr2L	6649383	6649495	+	20	6649451	1210	268	6649416	6649473	58
573	chr2L	6658495	6658591	+	30	6658535	4905	1244	6658526	6658568	43
574	chr2L	6663592	6663660	+	17	6663638	994	168	6663607	6663643	37
575	chr2L	6663933	6664031	+	19	6664026	627	154	6663945	6664030	86
576	chr2L	6664761	6664885	+	23	6664842	3974	1518	6664813	6664855	43
577	chr2L	6665586	6665588	+	2	6665587	60	33	6665587	6665588	2
578	chr2L	6670230	6670232	+	2	6670232	41	21	6670231	6670232	2
579	chr2L	6670635	6670640	+	2	6670636	90	53	6670636	6670640	5
580	chr2L	6673865	6674027	+	35	6673962	5248	1058	6673919	6673980	62
581	chr2L	6717597	6717708	+	24	6717654	1157	414	6717623	6717666	44
582	chr2L	6723911	6723997	+	18	6723950	747	167	6723933	6723993	61
583	chr2L	6732749	6732768	+	2	6732750	91	65	6732750	6732768	19
584	chr2L	6732841	6733024	+	40	6732982	6106	2536	6732895	6732999	105
585	chr2L	6742502	6742509	+	2	6742509	21	20	6742509	6742509	1
586	chr2L	6775682	6775763	+	17	6775734	2270	563	6775709	6775745	37
587	chr2L	6799179	6799270	+	21	6799220	3175	1396	6799208	6799238	31
588	chr2L	6852168	6852192	+	4	6852173	184	82	6852169	6852192	24
589	chr2L	6852277	6852403	+	34	6852317	4956	1270	6852317	6852390	74
590	chr2L	6852620	6852622	+	2	6852621	62	36	6852621	6852622	2
591	chr2L	6854129	6854189	+	11	6854147	562	210	6854145	6854153	9
592	chr2L	6868813	6868817	+	2	6868814	50	25	6868814	6868817	4
593	chr2L	6908057	6908101	+	17	6908095	704	224	6908072	6908095	24
594	chr2L	6915426	6915527	+	18	6915458	768	135	6915440	6915508	69
595	chr2L	6920654	6920771	+	37	6920724	2549	477	6920686	6920734	49
596	chr2L	6920938	6921002	+	12	6920978	730	165	6920956	6920981	26
597	chr2L	6921231	6921264	+	4	6921260	33	12	6921232	6921264	33
598	chr2L	6921642	6921665	+	5	6921665	55	18	6921643	6921665	23
599	chr2L	6921862	6921899	+	5	6921899	78	40	6921863	6921899	37
600	chr2L	6923753	6923767	+	2	6923767	59	35	6923754	6923767	14
601	chr2L	6923922	6923925	+	3	6923924	221	175	6923924	6923925	2
602	chr2L	6925476	6925509	+	4	6925509	61	30	6925477	6925509	33
603	chr2L	6925557	6925559	+	2	6925558	18	10	6925558	6925559	2
604	chr2L	6925676	6925688	+	2	6925688	31	16	6925677	6925688	12
605	chr2L	6925730	6925750	+	5	6925750	295	155	6925731	6925750	20
606	chr2L	6926326	6926328	+	2	6926328	51	32	6926327	6926328	2
607	chr2L	6926375	6926458	+	9	6926425	93	14	6926376	6926458	83
608	chr2L	6926614	6926642	+	2	6926615	63	50	6926615	6926642	28
609	chr2L	6926787	6926788	+	1	6926788	140	140	6926788	6926788	1
610	chr2L	6926899	6926959	+	13	6926905	232	42	6926901	6926956	56
611	chr2L	6927014	6927052	+	4	6927052	45	17	6927015	6927052	38
612	chr2L	6927169	6927205	+	4	6927172	100	45	6927170	6927172	3
613	chr2L	6932115	6932220	+	11	6932140	560	190	6932120	6932216	97
614	chr2L	6942029	6942089	+	10	6942082	111	55	6942032	6942082	51
615	chr2L	6950402	6950450	+	19	6950430	752	117	6950415	6950445	31
616	chr2L	6957009	6957082	+	8	6957012	219	98	6957010	6957040	31
617	chr2L	6958258	6958338	+	10	6958309	946	575	6958285	6958312	28
618	chr2L	6964393	6964568	+	36	6964486	3337	661	6964426	6964535	110
619	chr2L	6965142	6965167	+	3	6965167	82	38	6965143	6965167	25
620	chr2L	6972102	6972113	+	2	6972113	38	20	6972103	6972113	11
621	chr2L	6972156	6972214	+	11	6972162	774	148	6972157	6972212	56
622	chr2L	6985940	6986004	+	8	6985975	297	97	6985941	6986003	63
623	chr2L	7012237	7012307	+	24	7012262	6536	1504	7012259	7012292	34
624	chr2L	7013340	7013377	+	5	7013374	256	113	7013341	7013374	34
625	chr2L	7013418	7013487	+	15	7013422	1646	552	7013419	7013467	49
626	chr2L	7021681	7021682	+	1	7021682	216	216	7021682	7021682	1
627	chr2L	7027514	7027606	+	18	7027550	1125	309	7027520	7027574	55
628	chr2L	7032698	7032787	+	24	7032726	2240	843	7032723	7032750	28
629	chr2L	7037980	7038075	+	22	7038054	992	191	7037994	7038054	61
630	chr2L	7042304	7042311	+	3	7042309	89	51	7042305	7042311	7
631	chr2L	7042352	7042451	+	10	7042374	740	324	7042353	7042385	33
632	chr2L	7049276	7049310	+	5	7049310	188	108	7049277	7049310	34
633	chr2L	7051186	7051300	+	27	7051238	2951	662	7051193	7051270	78
634	chr2L	7056293	7056380	+	22	7056322	662	154	7056316	7056357	42
635	chr2L	7063725	7063744	+	2	7063744	67	36	7063726	7063744	19
636	chr2L	7063950	7064083	+	47	7063988	18692	5150	7063970	7064016	47
637	chr2L	7182079	7182157	+	7	7182083	570	357	7182083	7182157	75
638	chr2L	7182232	7182360	+	29	7182312	2191	430	7182260	7182340	81
639	chr2L	7257441	7257595	+	68	7257575	88019	32350	7257514	7257575	62
640	chr2L	7333713	7333714	+	1	7333714	115	115	7333714	7333714	1
641	chr2L	7334026	7334027	+	1	7334027	92	92	7334027	7334027	1
642	chr2L	7388470	7388584	+	34	7388534	5040	722	7388512	7388569	58
643	chr2L	7401276	7401342	+	4	7401324	37	19	7401277	7401342	66
644	chr2L	7402839	7402921	+	14	7402906	1349	986	7402906	7402908	3
645	chr2L	7403141	7403146	+	5	7403145	642	359	7403144	7403145	2
646	chr2L	7405194	7405235	+	7	7405232	1014	867	7405229	7405232	4
647	chr2L	7412328	7412451	+	20	7412432	2262	1095	7412394	7412437	44
648	chr2L	7423763	7423784	+	7	7423777	223	107	7423773	7423781	9
649	chr2L	7423931	7423940	+	3	7423940	77	66	7423937	7423940	4
650	chr2L	7426845	7427127	+	47	7427020	5821	443	7426863	7427044	182
651	chr2L	7437430	7437493	+	6	7437493	170	134	7437456	7437493	38
652	chr2L	7440847	7440856	+	4	7440851	103	83	7440848	7440851	4
653	chr2L	7466545	7466557	+	7	7466550	381	281	7466549	7466550	2
654	chr2L	7467041	7467057	+	2	7467057	57	34	7467042	7467057	16
655	chr2L	7474645	7474722	+	25	7474681	7585	4976	7474672	7474695	24
656	chr2L	7483471	7483490	+	3	7483488	144	86	7483472	7483490	19
657	chr2L	7519635	7519658	+	3	7519636	133	91	7519636	7519658	23
658	chr2L	7636041	7636099	+	9	7636075	449	95	7636051	7636078	28
659	chr2L	7678718	7678720	+	2	7678719	127	119	7678719	7678719	1
660	chr2L	7703235	7703248	+	2	7703248	71	50	7703236	7703248	13
661	chr2L	7710885	7710994	+	24	7710907	2780	869	7710907	7710969	63
662	chr2L	7747214	7747359	+	42	7747295	12005	4714	7747278	7747307	30
663	chr2L	7754042	7754074	+	3	7754074	107	48	7754043	7754074	32
664	chr2L	7754140	7754264	+	36	7754200	8986	2418	7754163	7754211	49
665	chr2L	7764278	7764321	+	14	7764282	774	283	7764282	7764312	31
666	chr2L	7764538	7764539	+	1	7764539	100	100	7764539	7764539	1
667	chr2L	7773359	7773370	+	3	7773360	120	74	7773360	7773370	11
668	chr2L	7781423	7781550	+	39	7781484	7646	3772	7781464	7781505	42
669	chr2L	7782848	7782904	+	18	7782869	1548	364	7782859	7782873	15
670	chr2L	7800150	7800179	+	7	7800161	292	95	7800161	7800179	19
671	chr2L	7800364	7800484	+	27	7800386	1442	174	7800372	7800443	72
672	chr2L	7811423	7811452	+	10	7811440	741	652	7811440	7811440	1
673	chr2L	7821497	7821634	+	33	7821592	4642	1010	7821534	7821619	86
674	chr2L	7821743	7821759	+	2	7821759	111	72	7821744	7821759	16
675	chr2L	7827667	7827926	+	53	7827797	3792	458	7827728	7827816	89
676	chr2L	7830986	7831005	+	3	7830988	31	17	7830987	7831005	19
677	chr2L	7831348	7831396	+	3	7831357	58	21	7831349	7831396	48
678	chr2L	7831587	7831621	+	2	7831588	18	10	7831588	7831621	34
679	chr2L	7831759	7831811	+	8	7831810	144	52	7831760	7831810	51
680	chr2L	7832143	7832212	+	7	7832163	156	35	7832144	7832210	67
681	chr2L	7832422	7832431	+	3	7832424	95	68	7832423	7832431	9
682	chr2L	7832622	7832640	+	3	7832623	67	46	7832623	7832624	2
683	chr2L	7839755	7839841	+	21	7839800	1582	315	7839770	7839821	52
684	chr2L	7840445	7840538	+	16	7840468	1395	507	7840461	7840508	48
685	chr2L	7857076	7857077	+	1	7857077	478	478	7857077	7857077	1
686	chr2L	7885505	7885608	+	37	7885566	6559	1667	7885537	7885577	41
687	chr2L	7985242	7985251	+	4	7985247	328	157	7985243	7985247	5
688	chr2L	7998801	7998959	+	43	7998948	7405	1730	7998855	7998950	96
689	chr2L	8029417	8029624	+	58	8029519	8660	1457	8029478	8029551	74
690	chr2L	8030719	8030793	+	14	8030765	478	122	8030732	8030767	36
691	chr2L	8030917	8031034	+	10	8030959	521	118	8030938	8031020	83
692	chr2L	8031089	8031108	+	3	8031095	57	31	8031090	8031108	19
693	chr2L	8031286	8031399	+	23	8031340	1732	330	8031320	8031386	67
694	chr2L	8038460	8038462	+	2	8038462	42	24	8038461	8038462	2
695	chr2L	8040979	8041173	+	40	8041090	8657	3032	8041009	8041115	107
696	chr2L	8043410	8043540	+	21	8043455	667	96	8043422	8043530	109
697	chr2L	8072832	8072986	+	36	8072897	4082	715	8072856	8072948	93
698	chr2L	8082856	8082874	+	2	8082874	60	34	8082857	8082874	18
699	chr2L	8083418	8083470	+	24	8083422	2104	342	8083422	8083458	37
700	chr2L	8083829	8083894	+	7	8083841	114	36	8083841	8083894	54
